ST,PWGTP,AGEP,WAGP,WKHP,YOEP,FOD1P,NATIVITY,WAOB,weeks,race,hispanic,ftfy,fulltime,female,baby
26,79,35,23000,23,,6200,1,1,6,1,0,0,0,1,0
26,234,37,100000,4,,5506,1,1,1,1,0,0,0,0,
26,232,39,68000,50,,2100,1,1,1,2,0,1,1,0,
26,102,40,30000,30,1973,6004,2,5,1,1,0,0,0,1,0
26,147,35,65000,44,,2414,1,1,1,1,0,1,1,0,
26,155,31,59000,50,,6209,1,1,1,1,0,1,1,1,0
26,53,37,35000,40,,6203,1,1,1,1,0,1,1,1,0
26,116,37,102000,45,,2412,1,1,1,1,0,1,1,1,0
26,139,30,18200,35,,6000,1,1,1,2,0,0,0,1,0
26,141,32,34700,40,,3601,1,1,1,1,0,1,1,0,
26,107,33,15000,40,2009,6203,2,3,4,1,0,0,1,1,0
26,142,39,50000,26,,2400,1,1,1,1,0,0,0,1,0
26,130,34,129000,40,2000,2102,2,7,1,1,0,1,1,0,
26,127,32,30000,50,,6206,1,1,1,1,0,1,1,0,
26,132,40,70000,80,,6206,1,1,1,1,0,1,1,0,
26,121,34,85000,65,,6204,1,1,1,1,0,1,1,0,
26,174,31,60000,50,,2499,1,1,1,1,0,1,1,0,
26,341,32,45000,40,,6001,1,1,1,1,0,1,1,1,0
26,174,32,3000,15,,6000,1,1,4,1,0,0,0,1,1
26,160,37,27000,40,,2313,1,1,1,1,0,1,1,1,0
26,68,31,42000,40,1998,6201,2,4,1,3,0,1,1,1,0
26,85,38,75000,40,,5901,1,1,1,1,0,1,1,0,
26,73,39,80000,40,1974,3600,1,4,4,4,0,0,1,1,0
26,23,39,18000,40,,1901,1,1,1,1,0,1,1,0,
26,90,37,32000,38,,5200,1,1,1,1,0,1,1,0,
26,63,33,40000,32,,3600,1,1,1,1,0,0,0,1,0
26,91,35,50000,50,,6207,1,1,1,1,0,1,1,0,
26,97,35,90000,45,,6201,1,1,1,1,0,1,1,0,
26,240,39,25700,40,,1901,1,1,1,2,0,1,1,1,0
26,159,31,60000,40,,2414,1,1,1,1,0,1,1,0,
26,126,30,5000,40,,1401,1,1,6,1,0,0,1,1,0
26,100,33,60000,65,,3600,1,1,1,1,0,1,1,1,0
26,53,32,28000,40,,5301,1,1,1,4,0,1,1,0,
26,98,39,63000,30,,6201,1,1,1,1,0,0,0,1,0
26,22,34,67000,50,,1902,1,1,1,1,0,1,1,0,
26,16,31,40000,40,,2304,1,1,1,1,0,1,1,1,0
26,129,40,54000,24,,2599,1,1,1,1,0,0,0,1,1
26,93,31,140000,50,2004,6203,2,5,1,1,0,1,1,0,
26,23,35,50000,48,,5301,1,1,1,1,0,1,1,0,
26,23,32,33000,40,,2306,1,1,1,1,0,1,1,1,0
26,95,30,400,10,,6003,1,1,1,1,0,0,0,1,0
26,135,38,65000,40,,2407,1,1,1,1,0,1,1,0,
26,132,38,65000,40,,2309,1,1,1,1,0,1,1,0,
26,81,33,1000,10,,3301,1,1,5,1,1,0,0,1,0
26,75,37,15000,65,,6007,1,1,1,1,0,1,1,0,
26,87,31,20800,40,,5501,1,1,1,1,0,1,1,0,
26,218,34,60000,40,,6100,1,1,1,1,0,1,1,1,0
26,76,40,30000,40,,6206,1,1,1,1,0,1,1,1,0
26,91,40,43500,40,,6206,1,1,1,1,0,1,1,0,
26,109,33,400,20,,6203,1,1,6,1,0,0,0,1,0
26,99,32,32000,50,,2304,1,1,3,1,0,0,1,1,0
26,255,36,60000,45,,1904,1,1,1,1,0,1,1,0,
26,140,39,75000,40,,6201,1,1,1,1,0,1,1,1,0
26,77,31,30000,50,1999,6105,2,4,1,3,0,1,1,0,
26,138,30,38000,40,,4101,1,1,1,1,0,1,1,1,0
26,107,36,39000,40,,5507,1,1,1,2,0,1,1,1,0
26,41,37,37000,40,,5301,1,1,1,1,0,1,1,0,
26,37,32,40000,40,,6106,1,1,1,1,0,1,1,1,0
26,89,39,30000,20,,6402,1,1,1,1,0,0,0,1,0
26,108,35,60000,40,,6107,1,1,1,1,0,1,1,0,
26,88,35,38000,50,,6203,1,1,1,1,0,1,1,1,0
26,250,34,31500,50,,6004,1,1,1,1,0,1,1,1,0
26,251,39,67000,40,,2602,1,1,1,1,0,1,1,1,0
26,80,40,61000,45,,2414,1,1,1,1,0,1,1,0,
26,330,33,50000,40,,1901,1,1,1,1,0,1,1,0,
26,256,31,53000,50,,3600,1,1,1,1,0,1,1,1,0
26,141,35,64000,39,,6200,1,1,1,1,0,1,1,1,1
26,132,34,76000,45,,3601,1,1,1,1,0,1,1,1,0
26,130,36,90000,60,,5506,1,1,1,1,0,1,1,0,
26,240,35,115000,40,,5098,1,1,1,1,0,1,1,1,0
26,83,37,33000,40,,6209,1,1,1,1,0,1,1,1,0
26,96,40,45000,40,,5404,1,1,1,1,0,1,1,0,
26,101,33,50000,38,,5200,1,1,1,1,0,1,1,1,0
26,109,37,53000,45,,6203,1,1,1,1,0,1,1,0,
26,20,34,72000,40,,1901,1,1,1,1,0,1,1,1,0
26,110,39,166000,55,,2414,1,1,1,1,0,1,1,0,
26,43,36,50000,40,,2414,1,1,1,1,0,1,1,0,
26,361,40,60000,40,,6107,1,1,1,1,0,1,1,1,0
26,93,40,60000,40,,6203,1,1,2,1,0,0,1,1,0
26,112,33,75000,45,,2499,1,1,1,1,0,1,1,0,
26,228,33,120000,55,,6203,1,1,1,1,0,1,1,0,
26,95,35,60000,55,1989,6200,2,4,1,1,0,1,1,0,
26,98,38,68000,40,,2309,1,1,1,1,0,1,1,0,
26,93,33,24500,38,,5507,1,1,1,1,0,1,1,1,0
26,29,32,31600,35,,6201,1,1,1,1,0,0,0,1,0
26,67,34,27000,45,,6100,1,1,4,1,0,0,1,1,0
26,129,39,75000,50,,6200,1,1,1,1,0,1,1,0,
26,62,37,22000,25,,6103,1,1,1,2,0,0,0,0,
26,115,40,16700,20,,6107,1,1,3,1,0,0,0,1,0
26,247,34,62000,40,,5301,1,1,1,1,0,1,1,0,
26,215,36,60000,40,,2901,1,1,1,1,1,1,1,1,0
26,105,38,62000,40,,1901,1,1,3,1,0,0,1,1,0
26,307,36,21000,35,1973,6004,1,7,3,1,0,0,0,0,
26,31,31,60000,45,,6212,1,1,1,1,0,1,1,1,0
26,145,35,75000,70,,2414,1,1,1,4,0,1,1,0,
26,87,32,15000,40,,6206,1,1,4,1,0,0,1,0,
26,125,32,50000,60,,6211,1,1,1,1,0,1,1,1,0
26,121,32,29000,40,,1904,1,1,1,1,0,1,1,0,
26,56,39,90000,45,,2408,1,1,1,1,0,1,1,0,
26,66,35,23000,30,1999,6203,2,3,1,1,1,0,0,1,0
26,100,33,294000,50,,6207,1,1,1,1,0,1,1,0,
26,30,39,48000,50,,6207,1,1,1,1,0,1,1,0,
26,91,38,40000,40,,6203,1,1,1,2,0,1,1,1,0
26,103,36,12000,11,,6107,1,1,2,1,0,0,0,1,0
26,28,37,40000,40,,6203,1,1,1,1,0,1,1,1,0
26,88,35,100000,50,,4101,1,1,1,1,0,1,1,0,
26,87,37,110000,50,,2504,1,1,1,1,0,1,1,0,
26,220,38,98000,60,,6206,1,1,1,1,0,1,1,0,
26,188,37,58000,50,,6201,1,1,1,1,0,1,1,1,0
26,84,37,50000,50,,2304,1,1,1,1,0,1,1,1,0
26,117,30,29000,40,,2300,1,1,1,1,0,1,1,1,0
26,69,31,20000,55,2010,2504,2,4,1,3,0,1,1,0,
26,82,31,21000,14,,6201,1,1,1,1,0,0,0,1,0
26,23,35,80000,40,,5200,1,1,1,1,0,1,1,1,0
26,28,32,47000,40,,6004,1,1,1,1,0,1,1,1,0
26,93,39,52000,40,,2304,1,1,1,1,0,1,1,1,0
26,109,35,51000,36,,5200,1,1,1,1,0,1,1,1,0
26,31,35,38000,40,,1903,1,1,1,1,0,1,1,1,0
26,70,33,55000,45,,6200,1,1,1,1,0,1,1,0,
26,140,36,32000,38,,4101,1,1,1,1,0,1,1,0,
26,137,36,50000,55,,6206,1,1,1,1,0,1,1,0,
26,131,35,17000,40,,6203,1,1,3,1,0,0,1,0,
26,163,34,40000,40,,5403,1,1,1,1,0,1,1,1,0
26,132,40,54000,40,,6200,1,1,1,1,0,1,1,0,
26,87,32,50000,70,,6200,1,1,1,1,0,1,1,0,
26,240,36,65000,50,2000,2100,2,5,1,1,0,1,1,0,
26,108,36,44000,42,,5200,1,1,1,1,0,1,1,1,0
26,40,35,55000,40,,3401,1,1,1,1,0,1,1,1,0
26,442,35,7000,40,,6211,1,1,1,1,1,1,1,0,
26,328,32,35000,40,,5098,1,1,1,1,0,1,1,1,0
26,126,35,60000,43,,6203,1,1,1,1,0,1,1,1,0
26,162,40,75000,60,,6206,1,1,1,1,0,1,1,1,0
26,56,35,55000,37,,2100,1,1,1,1,0,1,1,0,
26,81,34,20000,20,,2313,1,1,5,1,0,0,0,1,1
26,94,36,34000,37,,5506,1,1,1,1,0,1,1,1,0
26,189,34,55000,54,,2503,1,1,1,1,0,1,1,0,
26,90,39,110000,50,,6200,1,1,1,1,0,1,1,1,0
26,94,40,50000,46,,6105,1,1,1,1,0,1,1,0,
26,559,40,29000,40,,2300,1,1,1,2,0,1,1,1,0
26,144,39,86000,70,,6206,1,1,1,1,0,1,1,0,
26,126,33,130000,50,,6203,1,1,1,1,0,1,1,0,
26,60,34,80000,50,,5601,1,1,1,1,0,1,1,0,
26,89,34,70000,55,,2503,1,1,1,1,0,1,1,0,
26,76,35,25000,36,,5200,1,1,1,1,0,1,1,1,0
26,95,38,178000,60,,6200,1,1,1,1,0,1,1,0,
26,115,33,89000,40,2006,2408,2,4,1,3,0,1,1,1,0
26,125,40,6700,20,2002,6201,2,4,4,3,0,0,0,1,0
26,94,40,82000,48,1984,6206,2,4,1,1,0,1,1,1,0
26,134,34,100000,40,,3600,1,1,1,1,0,1,1,0,
26,81,37,1000,5,,2309,1,1,3,1,0,0,0,1,0
26,83,40,56000,40,,5003,1,1,1,1,0,1,1,1,0
26,19,39,12000,30,,1904,1,1,1,1,0,0,0,1,0
26,33,32,2400,30,,2313,1,1,5,1,0,0,0,0,
26,34,37,58000,40,,2313,1,1,1,1,0,1,1,1,0
26,178,35,70000,50,,5901,1,1,1,1,0,1,1,0,
26,231,30,294000,40,,6207,1,1,1,1,0,1,1,0,
26,29,38,5600,40,,2308,1,1,6,1,0,0,1,0,
26,85,33,21500,32,,5001,1,1,1,1,0,0,0,1,0
26,76,36,21400,23,,5507,1,1,6,1,0,0,0,1,0
26,82,30,58000,36,,6107,1,1,2,1,0,0,1,1,1
26,181,34,35000,40,,5098,1,1,1,1,0,1,1,0,
26,106,37,60000,50,,6402,1,1,3,1,0,0,1,0,
26,109,33,6000,10,,2300,1,1,3,1,0,0,0,1,0
26,13,40,44000,40,,5098,1,1,1,4,0,1,1,0,
26,55,40,30000,40,,3202,1,1,1,4,0,1,1,1,0
26,32,40,121000,40,,6108,1,1,1,1,0,1,1,1,0
26,105,34,30000,40,,5098,1,1,1,1,0,1,1,1,0
26,44,31,45300,52,,5301,1,1,1,1,0,1,1,0,
26,140,37,50000,40,,6201,1,1,1,1,0,1,1,1,0
26,261,32,56000,40,2000,6108,2,4,1,3,0,1,1,0,
26,140,38,70000,32,,2100,1,1,1,1,0,0,0,1,0
26,99,32,38000,42,,3600,1,1,1,1,0,1,1,1,0
26,26,37,45000,40,,6207,1,1,5,1,0,0,1,0,
26,53,39,11000,40,1974,2412,2,3,5,4,1,0,1,0,
26,110,31,56000,50,,5507,1,1,1,1,0,1,1,0,
26,26,37,38000,40,,6200,1,1,1,1,0,1,1,1,0
26,104,35,17000,35,,2412,1,1,3,1,0,0,0,0,
26,108,40,80000,50,,6200,1,1,1,1,0,1,1,0,
26,300,31,60000,36,,6107,1,1,1,1,0,1,1,1,0
26,106,37,29500,52,,6203,1,1,1,1,0,1,1,1,0
26,100,38,24000,24,1990,6199,2,7,1,1,0,0,0,1,0
26,111,30,40000,40,,2400,1,1,1,4,0,1,1,0,
26,104,31,45000,40,,6105,1,1,4,2,0,0,1,1,1
26,110,40,37100,40,,6203,1,1,1,4,0,1,1,1,0
26,113,30,23900,24,,6107,1,1,1,1,0,0,0,1,0
26,104,35,72000,50,,5008,1,1,1,1,0,1,1,0,
26,154,36,35000,20,,6109,1,1,1,1,0,0,0,1,0
26,62,39,40000,42,,1901,1,1,1,1,0,1,1,1,0
26,206,31,20000,45,,6203,1,1,5,1,0,0,1,0,
26,104,33,19000,20,,6107,1,1,1,1,0,0,0,1,0
26,90,36,48000,40,,5200,1,1,1,1,0,1,1,0,
26,258,40,115000,40,,6002,1,1,1,3,0,1,1,0,
26,92,40,38000,40,1980,6200,2,4,1,3,0,1,1,0,
26,126,31,27000,40,,3609,1,1,3,2,0,0,1,1,1
26,86,36,41700,40,,6000,1,1,1,1,0,1,1,1,0
26,143,30,18000,40,,1904,1,1,1,2,0,1,1,0,
26,103,33,45000,45,,6002,1,1,1,1,0,1,1,0,
26,117,36,31000,50,,6209,1,1,1,1,0,1,1,1,0
26,94,39,55000,40,,2901,1,1,1,1,0,1,1,1,0
26,122,40,59000,24,,6107,1,1,1,1,0,0,0,1,0
26,18,36,3000,30,,1303,1,1,5,1,0,0,0,0,
26,84,35,78000,45,,6203,1,1,1,1,0,1,1,0,
26,102,34,7500,20,,3301,1,1,3,1,0,0,0,1,0
26,100,38,50000,45,,1904,1,1,1,1,0,1,1,0,
26,81,30,9000,45,,6203,1,1,6,1,0,0,1,1,1
26,86,35,28000,18,,6299,1,1,2,1,0,0,0,1,1
26,91,35,65000,36,,6103,1,1,1,1,0,1,1,1,0
26,101,34,294000,40,,3600,1,1,1,1,0,1,1,0,
26,91,33,72000,42,2007,6203,2,3,1,1,0,1,1,1,0
26,121,30,80000,48,,6206,1,1,1,1,0,1,1,0,
26,63,34,47000,35,,6203,1,1,3,1,0,0,0,0,
26,161,32,48100,35,,6207,1,1,1,2,0,0,0,0,
26,103,35,107000,44,,5501,1,1,1,1,0,1,1,0,
26,97,33,25000,60,,6200,1,1,1,1,0,1,1,0,
26,263,40,294000,55,,6200,1,1,1,1,0,1,1,0,
26,81,37,38000,42,,5404,1,1,1,2,0,1,1,1,1
26,79,31,55000,45,,2400,1,1,1,2,0,1,1,0,
26,97,30,42000,40,,3600,1,1,1,1,0,1,1,0,
26,87,33,9000,40,,6203,1,1,5,1,0,0,1,0,
26,83,37,160000,40,,1901,1,1,1,1,0,1,1,0,
26,122,37,34000,80,,1903,1,1,6,1,0,0,1,0,
26,76,34,38000,50,,6203,1,1,6,1,0,0,1,1,0
26,100,39,28700,40,,2405,1,1,1,1,0,1,1,0,
26,53,37,42000,40,,6201,1,1,1,1,0,1,1,1,0
26,116,39,65000,45,,2414,1,1,1,1,0,1,1,0,
26,81,40,42000,40,,6211,1,1,1,1,0,1,1,1,0
26,30,33,3000,20,,6203,1,1,4,1,0,0,0,1,0
26,79,37,51000,45,,6206,1,1,1,1,0,1,1,0,
26,113,34,55000,40,,6206,1,1,1,1,0,1,1,0,
26,71,39,17600,40,,5404,1,1,6,1,0,0,1,0,
26,85,37,97000,50,,2599,1,1,1,1,0,1,1,0,
26,333,40,32000,60,,6200,1,1,1,2,0,1,1,0,
26,26,40,82000,42,,6205,1,1,1,1,0,1,1,0,
26,411,37,7000,25,1998,1901,2,4,1,3,0,0,0,1,0
26,84,36,50000,40,,5200,1,1,1,1,0,1,1,1,0
26,204,31,25000,40,,2300,1,1,1,2,0,1,1,0,
26,213,31,45000,40,,3600,1,1,1,2,0,1,1,1,0
26,134,35,20000,60,,2001,1,1,1,1,0,1,1,0,
26,138,35,110000,50,,6203,1,1,1,1,0,1,1,1,0
26,19,37,54000,40,,2408,1,1,1,1,0,1,1,0,
26,21,35,100000,40,,1901,1,1,1,1,0,1,1,1,0
26,84,30,70000,40,,2414,1,1,1,1,0,1,1,1,0
26,114,38,73000,40,,1904,1,1,1,1,0,1,1,1,0
26,18,32,52000,40,,6203,1,1,1,1,0,1,1,1,0
26,24,37,59000,40,,6107,1,1,1,4,0,1,1,1,0
26,90,35,10600,22,,5501,1,1,3,1,0,0,0,0,
26,23,40,66000,40,,5301,1,1,1,1,0,1,1,0,
26,170,37,15100,30,2000,6402,2,7,1,1,0,0,0,0,
26,38,35,31000,40,,2105,1,1,1,1,0,1,1,0,
26,27,40,58000,50,,2105,1,1,1,1,0,1,1,1,0
26,66,40,38000,44,,6203,1,1,1,2,0,1,1,1,0
26,106,38,56000,55,,6005,1,1,1,4,0,1,1,1,0
26,27,30,53000,45,,6201,1,1,1,1,0,1,1,1,0
26,121,30,75000,45,,6004,1,1,1,1,0,1,1,0,
26,72,37,50000,40,,5507,1,1,1,1,0,1,1,1,0
26,103,32,81000,45,,3202,1,1,1,1,0,1,1,1,0
26,98,33,1400,16,2007,2599,2,5,3,1,0,0,0,1,1
26,30,31,73000,46,,6203,1,1,1,1,0,1,1,0,
26,142,34,71000,50,,3603,1,1,1,1,0,1,1,0,
26,112,37,73000,55,1975,6206,2,3,1,1,1,1,1,1,0
26,28,39,31000,40,,6203,1,1,1,1,0,1,1,1,0
26,59,39,43000,50,,6107,1,1,1,1,0,1,1,0,
26,29,31,20000,4,,6109,1,1,1,1,0,0,0,1,0
26,136,34,50000,50,,2201,1,1,1,1,0,1,1,0,
26,246,36,70000,50,2004,6107,2,4,1,3,0,1,1,1,0
26,96,37,46800,45,,6201,1,1,1,2,0,1,1,1,0
26,85,37,80000,45,,5301,1,1,1,1,0,1,1,0,
26,78,36,22000,16,,3600,1,1,1,1,0,0,0,1,0
26,133,40,77000,40,,6203,1,1,1,1,0,1,1,1,0
26,56,36,95000,20,,2308,1,1,4,3,0,0,0,1,1
26,95,36,45000,40,,6209,1,1,1,1,0,1,1,0,
26,129,37,73000,52,,2602,1,1,1,1,0,1,1,0,
26,122,39,20500,32,1992,6206,2,3,4,1,1,0,0,1,0
26,26,32,17000,30,,2300,1,1,1,1,0,0,0,1,0
26,8,40,103000,45,2004,6201,2,3,1,1,1,1,1,0,
26,151,37,400,5,1978,6203,2,4,6,3,0,0,0,1,0
26,213,30,19000,40,,5502,1,1,1,4,0,1,1,1,0
26,125,35,55000,40,,2406,1,1,1,1,0,1,1,0,
26,127,35,3100,24,,3301,1,1,6,1,0,0,0,1,0
26,143,39,6200,12,,2300,1,1,1,1,0,0,0,1,0
26,93,40,74000,40,,2410,1,1,1,1,0,1,1,0,
26,109,33,55000,36,,6107,1,1,1,1,0,1,1,1,0
26,70,32,100000,40,,2400,1,1,1,1,0,1,1,0,
26,272,37,100000,45,,2414,1,1,1,1,0,1,1,0,
26,88,32,48000,60,,3600,1,1,3,1,0,0,1,0,
26,89,30,83000,40,,5301,1,1,1,1,0,1,1,1,0
26,80,38,54000,45,,6203,1,1,1,1,0,1,1,0,
26,322,40,72000,40,,6201,1,1,1,1,0,1,1,1,0
26,62,40,71000,40,,5098,1,1,1,1,0,1,1,1,0
26,46,39,78000,40,,2400,1,1,1,1,0,1,1,0,
26,276,37,75000,40,,6201,1,1,1,1,1,1,1,0,
26,48,35,36000,50,,6203,1,1,1,1,0,1,1,1,0
26,101,34,80000,45,1977,2602,1,5,1,1,0,1,1,1,0
26,112,36,50000,40,,6109,1,1,1,1,0,1,1,0,
26,104,39,93000,40,,6207,1,1,1,1,0,1,1,0,
26,88,36,85000,40,,6000,1,1,1,1,0,1,1,1,0
26,178,36,120000,60,2008,6201,2,4,1,3,0,1,1,0,
26,181,35,47700,45,,6206,1,1,1,1,0,1,1,1,0
26,60,40,58000,40,,2308,1,1,1,1,0,1,1,1,0
26,19,32,68000,50,,2406,1,1,1,1,0,1,1,0,
26,45,33,36000,50,,1103,1,1,1,1,0,1,1,0,
26,411,38,50000,50,,6200,1,1,1,1,0,1,1,1,1
26,105,36,80000,55,,2414,1,1,1,1,0,1,1,0,
26,32,39,17200,35,,4101,1,1,3,1,0,0,0,0,
26,97,38,23200,40,,1902,1,1,1,2,0,1,1,1,0
26,23,37,112000,40,,6203,1,1,1,3,0,1,1,0,
26,31,33,45000,40,,5301,1,1,1,1,0,1,1,1,0
26,31,37,3900,18,,3606,1,1,3,1,0,0,0,1,0
26,221,36,7000,35,2000,6004,1,2,5,4,1,0,0,1,0
26,65,30,60000,40,,5301,1,1,1,1,0,1,1,0,
26,97,32,42000,40,2000,6107,2,5,1,1,0,1,1,1,0
26,95,40,52000,40,,6209,1,1,1,1,0,1,1,1,1
26,54,30,16900,25,,2901,1,1,1,1,0,0,0,1,1
26,128,40,105000,65,,3301,1,1,1,1,0,1,1,0,
26,296,37,38000,38,,6203,1,1,1,1,0,1,1,0,
26,373,36,50000,40,,6206,1,1,1,1,0,1,1,0,
26,204,37,92000,40,1998,2407,2,4,1,3,0,1,1,0,
26,40,34,31000,37,,5401,1,1,1,1,0,1,1,1,0
26,204,36,86000,40,,5506,1,1,1,1,0,1,1,0,
26,31,37,55000,60,,5200,1,1,1,1,0,1,1,0,
26,108,38,67000,60,,6207,1,1,1,2,0,1,1,1,0
26,116,35,55000,43,,1901,1,1,1,1,0,1,1,0,
26,120,35,45000,36,,6107,1,1,1,1,0,1,1,1,0
26,317,40,115000,60,2009,5098,2,7,1,1,0,1,1,0,
26,157,32,45000,36,,6107,1,1,1,1,0,1,1,1,0
26,79,31,42000,40,,5301,1,1,1,1,0,1,1,0,
26,118,40,77000,40,1998,2102,2,4,1,3,0,1,1,1,0
26,51,38,75000,60,,5504,1,1,1,1,0,1,1,0,
26,122,31,47000,40,,5200,1,1,1,1,0,1,1,1,0
26,119,30,35000,40,,5404,1,1,1,1,0,1,1,1,0
26,87,35,24000,60,2001,6210,2,4,1,1,0,1,1,0,
26,90,38,34000,40,,2307,1,1,1,1,0,1,1,1,0
26,95,35,10900,60,,2400,1,1,1,1,0,1,1,0,
26,27,36,20000,42,,6203,1,1,1,1,0,1,1,1,0
26,42,38,30000,40,,1904,1,1,1,1,0,1,1,1,0
26,138,38,89000,50,,2414,1,1,1,1,0,1,1,0,
26,132,37,70000,60,,1901,1,1,1,1,0,1,1,0,
26,111,32,67000,40,,2414,1,1,1,1,0,1,1,0,
26,122,35,110000,50,,6203,1,1,1,1,0,1,1,0,
26,96,31,50000,65,,6203,1,1,1,1,0,1,1,0,
26,60,37,41000,40,,2304,1,1,1,1,0,1,1,1,0
26,164,40,23000,40,,6203,1,1,5,4,0,0,1,0,
26,337,31,14000,40,,5701,1,1,5,1,0,0,1,0,
26,47,31,65000,48,,6203,1,1,1,1,0,1,1,0,
26,87,32,25000,60,,2300,1,1,5,1,0,0,1,1,0
26,139,34,52000,40,,6201,1,1,1,1,0,1,1,1,0
26,135,38,31000,20,,6107,1,1,1,1,0,0,0,1,0
26,80,33,35000,40,,5200,1,1,1,1,0,1,1,1,0
26,97,40,25000,55,,6203,1,1,1,1,0,1,1,1,0
26,23,39,55000,40,,2106,1,1,1,1,0,1,1,1,0
26,140,40,86000,50,,2102,1,1,1,1,0,1,1,0,
26,349,37,53000,40,,2300,1,1,1,1,0,1,1,0,
26,27,30,16800,40,,2502,1,1,1,1,0,1,1,1,0
26,94,36,96000,60,,6211,1,1,1,1,0,1,1,0,
26,96,36,70000,60,,6203,1,1,1,1,0,1,1,1,0
26,106,34,37200,40,1976,1501,1,5,1,1,0,1,1,0,
26,85,39,65000,70,,6207,1,1,1,1,0,1,1,0,
26,26,31,55000,40,,5404,1,1,1,1,0,1,1,1,0
26,35,39,50000,40,,5301,1,1,1,1,0,1,1,0,
26,86,38,35000,40,,6200,1,1,1,1,0,1,1,0,
26,84,37,24000,40,,5507,1,1,1,1,0,1,1,0,
26,126,30,64000,45,,2414,1,1,1,1,0,1,1,0,
26,100,39,60000,40,,3401,1,1,3,1,0,0,1,1,1
26,175,35,17100,40,,6203,1,1,1,1,0,1,1,1,0
26,99,31,60000,40,,4101,1,1,1,1,0,1,1,0,
26,152,34,37000,40,,2300,1,1,1,1,0,1,1,1,0
26,25,35,21500,40,,6201,1,1,1,1,0,1,1,1,0
26,131,30,40000,40,,6402,1,1,1,1,0,1,1,0,
26,116,32,42000,50,,2405,1,1,1,1,0,1,1,0,
26,166,35,77000,40,2003,6109,2,4,1,3,0,1,1,0,
26,117,32,20000,21,2003,6109,2,4,4,3,0,0,0,1,1
26,100,33,36000,52,2007,5301,1,7,1,1,0,1,1,1,0
26,144,34,60000,70,,2304,1,1,1,1,0,1,1,0,
26,100,35,14400,24,,2304,1,1,3,1,0,0,0,1,0
26,85,39,92000,60,,2102,1,1,1,1,0,1,1,0,
26,46,32,4000,50,,2313,1,1,5,1,0,0,1,0,
26,95,37,62000,40,,5200,1,1,1,1,0,1,1,1,0
26,133,40,37900,24,,6201,1,1,6,1,0,0,0,1,0
26,95,38,105000,40,,6206,1,1,1,1,0,1,1,0,
26,21,39,15000,40,,5200,1,1,5,1,0,0,1,1,0
26,83,37,55000,60,,6206,1,1,1,1,0,1,1,1,0
26,91,40,11200,30,,6201,1,1,1,1,0,0,0,1,0
26,129,32,25000,50,,5301,1,1,1,1,0,1,1,0,
26,80,40,1500,30,,5403,1,1,6,1,0,0,0,1,0
26,113,30,51000,40,,2501,1,1,1,1,0,1,1,0,
26,27,39,45000,36,,5200,1,1,1,1,0,1,1,1,0
26,28,39,45000,60,,2400,1,1,1,1,0,1,1,0,
26,30,38,80000,50,,5301,1,1,1,1,0,1,1,0,
26,265,38,70000,36,,2300,1,1,3,1,0,0,1,0,
26,21,36,40000,40,,6203,1,1,1,1,0,1,1,1,0
26,83,38,75000,40,,6200,1,1,1,1,0,1,1,1,0
26,262,32,65000,36,,6107,1,1,1,1,0,1,1,1,0
26,132,33,52000,50,,6207,1,1,1,1,0,1,1,0,
26,94,32,71000,36,1978,3608,2,5,1,1,0,1,1,0,
26,98,35,71000,36,2001,6107,2,4,1,3,0,1,1,1,0
26,84,32,7200,8,2004,6107,2,7,5,1,0,0,0,1,1
26,96,30,51000,40,,6209,1,1,1,1,0,1,1,1,0
26,110,34,5000,5,,4101,1,1,5,1,0,0,0,1,0
26,71,33,100000,75,,6200,1,1,1,1,0,1,1,0,
26,81,34,50000,72,,6107,1,1,1,1,0,1,1,1,1
26,201,37,93000,50,,1902,1,1,1,2,0,1,1,1,0
26,23,35,50000,45,,6211,1,1,1,1,0,1,1,0,
26,16,34,50000,45,,6299,1,1,1,1,0,1,1,1,0
26,93,38,12500,12,,6104,1,1,1,1,0,0,0,1,0
26,103,40,68000,48,,6201,1,1,1,1,0,1,1,1,0
26,153,31,70000,40,,2408,1,1,1,1,0,1,1,0,
26,251,36,17000,15,,1901,1,1,3,1,0,0,0,1,0
26,104,30,4900,40,,6201,1,1,6,1,0,0,1,0,
26,167,32,55000,40,,5901,1,1,1,2,0,1,1,0,
26,42,38,60000,40,,6107,1,1,1,1,0,1,1,1,0
26,88,39,10000,20,,5506,1,1,4,2,0,0,0,0,
26,129,33,90000,40,,6207,1,1,1,1,0,1,1,0,
26,73,32,38000,24,,6203,1,1,1,1,0,0,0,1,1
26,106,33,62000,40,,6201,1,1,1,1,0,1,1,1,0
26,81,32,75000,50,,2408,1,1,1,1,0,1,1,0,
26,116,32,32400,32,,6206,1,1,1,1,0,0,0,1,1
26,21,37,105000,60,,6107,1,1,1,4,0,1,1,0,
26,31,35,66000,40,,2406,1,1,1,1,0,1,1,0,
26,90,30,72000,50,,5301,1,1,1,1,0,1,1,1,0
26,93,40,294000,40,,3600,1,1,1,1,0,1,1,0,
26,55,30,40000,50,,1105,1,1,1,1,1,1,1,0,
26,30,31,50000,40,,6207,1,1,1,1,0,1,1,1,0
26,64,31,13300,40,,6203,1,1,3,2,0,0,1,0,
26,136,36,42000,60,,6200,1,1,1,1,0,1,1,0,
26,83,35,70000,50,2006,2414,2,4,1,3,0,1,1,0,
